,Microsoft,Apple,Amazon,Google,Facebook,Johnson & Johnson,Walmart,Procter & Gamble,JPMorgan Chase,UnitedHealth Group,Intel,Verizon,AT&T,The Home Depot,Merck,Pfizer,CocaCola,Bank of America,Netflix,Pepsi,Disney,Cisco,NVIDIA,Exxon,Abbott Laboratories,Oracle,Comcast,Adobe,Chevron,Eli Lilly,Covid-19,Pandemic,presidential election,Lockdown,Face masks,Coronavirus,Quarantine,EDD,sba loans,unemployment check,swine flu,flu,zika
2014-11-22,48.24,27.52,39.6,74.25999999999998,63.92,12.87,36.12,9.92,40.74,20.72,47.74,44.16,64.78,17.4,17.64,11.4,11.59,42.34,59.49999999999999,12.06,38.25,25.840000000000003,49.67999999999999,24.6,5.22,25.840000000000003,79.2,43.31,53.72000000000001,19.25,0.0,0.35000000000000003,0.22,0.46,0.42,0.0,0.31,8.58,1.86,0.44,0.56,8.28,0.0
2014-11-23,49.68,27.95,41.58000000000001,74.25999999999998,63.24,9.36,37.8,0.0,9.7,0.0,40.81,43.52,59.25,19.43,27.09,10.64,34.77,27.26,61.6,13.68,38.25,23.12,53.81999999999999,18.86,5.22,19.72,63.9,39.65,53.040000000000006,15.400000000000002,0.0,0.32,0.18,0.4,0.67,0.0,0.31,7.15,1.89,0.77,0.38,7.92,0.0
2014-11-24,63.36,25.8,36.96,84.6,57.12000000000001,23.01,32.76,7.75,52.38,16.28,43.89,45.44,63.99,16.529999999999998,52.92,29.64,37.21,42.34,44.1,14.4,32.85,55.76000000000001,43.47,31.16,12.42,49.64,70.2,47.58,59.16,32.45,0.0,0.61,0.26,2.0,0.48,0.0,0.39,10.4,2.76,0.93,0.6900000000000001,9.0,0.0
2014-11-25,61.2,27.95,35.64,85.53999999999998,58.48,24.18,32.76,0.0,72.75,66.6,51.59,43.52,59.25,17.11,48.51,26.6,35.38,44.08,42.0,12.06,31.05,62.56,46.23,27.88,12.78,58.48,71.10000000000002,48.8,57.12000000000001,33.0,0.0,0.6,0.24,0.8200000000000001,0.37,0.0,0.36,9.62,2.28,0.86,0.41,9.48,0.0
2014-11-26,59.76,36.98,38.28,76.14,60.52,20.28,40.32,8.37,48.5,44.4,54.67,49.28,63.99,18.85,34.65,23.56,43.92,48.13999999999999,48.3,15.66,31.5,50.32,51.06,29.52,18.0,41.48,72.0,51.85,58.48,33.0,0.0,0.36,0.16,0.56,0.46,0.0,0.31,10.4,3.0,0.76,0.33,8.76,0.0
2014-11-27,62.64,43.0,48.18,74.25999999999998,64.60000000000001,12.48,84.0,0.0,15.52,31.82,74.69,48.0,60.040000000000006,21.46,13.86,9.88,36.6,29.0,56.7,12.96,37.35,26.520000000000003,53.13,20.5,5.4,23.12,62.1,35.38,48.96,21.450000000000006,0.0,0.47,0.16,0.44,0.59,0.0,0.26,6.63,0.99,0.46,0.46,6.3599999999999985,0.0
2014-11-28,66.96,36.55,66.0,70.5,61.2,14.43,74.75999999999998,0.0,33.95,9.62,77.0,64.0,79.0,29.0,20.79,13.68,37.82,45.24,57.4,13.14,41.4,26.520000000000003,69.0,36.49,5.04,25.16,73.8,35.38,59.16,18.700000000000006,0.0,0.56,0.16,0.62,0.38,0.0,0.19,7.800000000000002,0.93,0.38,0.43,6.72,0.0
2014-11-29,57.6,29.67,53.46,73.32,63.92,15.99,41.16,9.61,26.19,10.36,53.13,51.2,71.89,22.33,17.01,8.36,19.52,39.44,65.8,13.14,45.0,23.12,57.96,32.8,5.22,18.360000000000007,84.60000000000002,39.04,59.84,19.25,0.0,0.5,0.18,0.48,0.39,0.0,0.24,6.37,0.96,0.49,0.47,7.08,0.0
2014-11-30,54.72,28.81,52.8,74.25999999999998,61.2,7.41,36.96,9.61,45.59,0.0,54.67,48.0,62.41,21.46,22.68,13.3,34.77,31.9,64.39999999999999,14.22,40.5,20.4,55.2,29.52,5.04,19.040000000000006,73.8,39.65,61.88,12.65,0.0,0.49,0.2,0.32,0.56,0.0,0.21,7.28,1.38,0.5700000000000001,0.37,8.52,0.0
2014-12-01,71.0,27.75,80.0,87.42,49.58000000000001,23.8,51.66,4.0,77.28,44.4,74.0,59.85,71.28,24.57,33.39,24.09,21.6,54.29,44.66,13.6,35.04,54.12000000000001,56.28,37.5,8.4,54.12000000000001,75.67999999999998,49.4,62.99999999999999,15.36,0.0,0.64,0.61,1.1,0.65,0.0,0.8300000000000001,13.3,1.04,0.8200000000000001,0.34,6.82,0.0
2014-12-02,70.28999999999999,24.42,61.6,91.14,51.59,24.15,36.08,7.800000000000002,65.52,74.0,68.82,53.55,67.23,24.3,34.65,33.0,40.8,54.29,45.43,13.6,32.64,58.08000000000001,46.90000000000001,41.0,7.840000000000002,64.02,78.26,48.1,70.0,35.52,0.0,0.72,0.87,1.88,0.8300000000000001,0.0,0.93,11.2,0.58,0.56,1.2,6.82,0.0
2014-12-03,65.32,22.57,51.2,93.0,51.59,29.75,29.52,4.0,50.4,45.88,55.5,49.14,61.56,22.68,36.54,26.07,28.8,49.41,40.81,17.0,32.16,60.06,42.21,41.0,10.36,64.68,71.38,50.7,58.1,17.759999999999994,0.0,0.68,0.89,1.26,0.6,0.0,0.98,11.340000000000002,1.66,0.71,0.8,7.48,0.0
2014-12-04,66.03,22.2,48.8,91.14,50.25,29.75,29.52,6.0,56.28,30.34,54.02,45.99,60.75000000000001,23.76,24.57,32.01,45.6,46.97,40.04,12.58,30.72,62.040000000000006,36.85,37.0,5.74,66.0,72.24,50.05,61.6,27.36,0.0,0.99,0.91,1.28,0.64,0.0,0.79,10.22,1.52,0.59,1.5,9.46,0.0
2014-12-05,58.22,22.57,49.6,90.21,52.26000000000001,28.35,30.34,8.4,50.4,63.64,53.28,50.4,61.56,18.09,32.13,21.12,33.6,53.07,42.35,15.64,33.12,58.74,41.54,40.0,7.1400000000000015,60.72000000000001,79.12,49.4,62.99999999999999,48.0,0.0,0.8,0.63,1.58,0.54,0.0,0.77,9.1,0.78,0.53,0.92,10.12,0.0
2014-12-06,50.41,25.53,56.8,75.33,57.62000000000001,19.25,37.72,5.0,31.08,25.16,56.24,50.4,63.99,22.68,19.53,13.2,8.4,46.36,63.14,12.920000000000002,39.36,27.72,40.87000000000001,28.5,4.340000000000002,23.76,74.82,35.1,53.9,24.0,0.0,0.43,0.34,1.22,0.66,0.0,0.52,9.1,1.14,0.49,0.44,9.24,0.0
2014-12-07,46.86,25.16,59.2,73.47,56.28,11.55,36.9,5.0,24.36,31.82,51.8,45.99,63.18000000000001,26.19,22.05,9.24,36.6,32.94,63.14,15.81,40.32,23.1,44.89,24.5,4.340000000000002,20.46,67.08,37.05,57.4,13.92,0.0,0.4,0.53,0.62,0.71,0.0,0.61,6.7200000000000015,0.58,0.33,0.84,7.7,0.0
2014-12-08,63.19,22.57,56.0,87.42,50.92,30.45,31.16,8.0,42.84,10.36,51.8,47.25,62.37000000000001,20.790000000000006,63.0,29.37,35.4,48.8,43.89,13.6,31.68,56.76000000000001,36.85,37.0,4.62,56.1,70.52,43.55,62.3,24.0,0.0,0.75,0.8300000000000001,1.26,0.37,0.0,0.72,10.78,0.68,0.39,0.7000000000000001,9.24,0.0
2014-12-09,65.32,22.57,53.6,90.21,51.59,33.25,29.52,20.0,49.56,40.7,53.28,47.25,59.13,20.790000000000006,45.99,26.07,19.2,46.36,40.81,12.750000000000002,31.68,61.38,38.86,31.0,8.540000000000001,60.06,72.24,46.8,67.19999999999999,30.24,0.0,0.61,0.84,1.16,0.63,0.0,0.63,14.000000000000002,0.68,0.96,1.04,9.46,0.0
2014-12-10,63.9,22.2,52.0,91.14,51.59,35.0,29.52,8.200000000000001,68.88,67.34,53.28,46.62,59.94000000000001,19.17,37.17,32.67,30.0,46.36,41.58,13.94,30.72,62.7,38.86,30.5,14.000000000000002,64.02,68.8,53.3,62.99999999999999,24.48,0.0,0.99,0.92,1.84,0.42,0.0,0.78,10.920000000000002,2.0,0.6900000000000001,0.54,9.68,0.0
2014-12-11,63.9,22.57,52.0,93.0,50.92,25.9,29.52,6.2,84.0,57.72,49.58,45.99,58.32000000000001,19.44,34.02,18.15,27.0,45.14,41.58,12.07,30.72,56.1,43.55,38.0,7.1400000000000015,65.34,66.22,55.25,63.7,20.16,0.0,0.8,1.0,1.32,0.81,0.0,0.63,9.8,0.94,0.47,1.28,10.12,0.0
2014-12-12,62.48,22.94,52.8,92.07,52.26000000000001,23.8,31.98,6.6000000000000005,45.36,49.58,49.58,47.25,63.99,19.17,35.28,24.42,17.4,55.51,44.66,11.56,32.16,52.8,45.56,41.0,7.420000000000001,54.78,69.66,64.35000000000001,60.2,20.64,0.0,0.68,0.68,1.62,0.76,0.0,0.75,10.36,0.98,0.76,0.96,9.24,0.0
2014-12-13,49.7,25.16,60.8,78.12,57.62000000000001,19.25,39.36,5.4,26.04,40.7,48.84,49.77,67.23,22.41,17.01,20.790000000000006,34.8,49.41,62.37000000000001,11.56,37.44,23.76,44.89,28.0,9.24,25.08,69.66,60.45,59.49999999999999,19.2,0.0,0.76,0.48,0.92,1.0,0.0,0.53,7.98,1.02,0.6,0.6,9.24,0.0
2014-12-14,48.99,26.27,62.40000000000001,75.33,56.95,10.15,39.36,0.0,26.04,27.38,50.32,48.51,60.75000000000001,22.41,18.9,17.490000000000002,60.0,32.94,66.22,16.150000000000002,38.88,21.12,45.56,29.0,9.24,22.44,62.78,59.8,56.0,21.6,0.0,0.58,0.51,0.84,0.7000000000000001,0.0,0.5,9.1,0.92,0.39,0.48,9.46,0.0
2014-12-15,58.93,23.68,58.40000000000001,88.35000000000002,50.25,29.75,34.44,4.2,58.8,37.74,50.32,50.4,62.37000000000001,21.06,34.02,28.71,27.0,48.8,46.2,13.43,33.6,48.84,42.21,39.0,3.640000000000001,63.36,68.8,65.0,64.39999999999999,23.52,0.0,0.7000000000000001,0.78,1.7,0.79,0.0,0.9,13.44,1.2,0.81,1.02,10.56,0.0
2014-12-16,62.48,23.31,57.6,91.14,51.59,30.45,33.62,8.4,42.84,64.38,51.8,50.4,64.80000000000001,19.17,23.31,28.05,13.2,49.41,43.89,12.24,32.64,66.0,37.52,50.0,7.280000000000001,62.7,67.08,65.0,64.39999999999999,23.52,0.0,1.0,0.96,1.64,0.31,0.0,0.78,12.740000000000002,1.58,0.67,1.94,12.98,0.0
2014-12-17,59.64,23.68,56.0,90.21,51.59,30.1,32.8,4.4,53.76,49.58,50.32,48.51,64.80000000000001,18.09,33.39,32.01,31.2,48.19,45.43,14.11,31.68,65.34,43.55,39.5,3.640000000000001,62.040000000000006,64.5,57.2,62.3,29.28,0.0,0.8,0.88,1.3,0.64,0.0,0.63,11.760000000000002,0.98,0.52,1.14,12.76,0.0
2014-12-18,58.93,23.68,55.2,87.42,52.93,21.7,33.62,13.4,52.92,62.16,49.58,46.62,63.99,18.630000000000006,29.61,23.1,35.4,47.58,46.2,14.11,30.72,63.36,42.21,45.0,7.700000000000001,66.0,66.22,58.5,58.1,21.12,0.0,0.86,0.87,2.0,0.53,0.0,0.77,9.94,1.34,0.85,1.36,13.42,0.0
2014-12-19,56.8,24.79,56.0,84.63000000000002,53.6,22.05,35.26,4.800000000000002,42.84,41.44,50.32,52.92,68.85000000000001,18.630000000000006,35.28,22.11,22.8,55.51,51.59,11.9,32.16,56.76000000000001,38.86,41.0,7.98,55.44000000000001,69.66,52.65,66.5,18.72,0.0,0.74,0.56,1.46,0.5700000000000001,0.0,0.56,11.760000000000002,0.7000000000000001,0.45,1.02,13.64,0.0
2014-12-20,42.6,27.01,59.2,74.4,58.96,13.65,42.64,5.6000000000000005,21.0,14.06,48.1,52.29,71.28,21.33,16.38,11.88,40.2,48.19,63.91,11.22,37.92,27.72,44.89,32.5,4.760000000000002,21.78,73.1,40.3,58.1,6.72,0.0,0.44,0.4,1.0,0.5700000000000001,0.0,0.42,8.120000000000001,0.62,0.54,0.92,14.3,0.0
2014-12-21,41.18,28.12,56.8,72.54,57.62000000000001,15.05,41.0,5.6000000000000005,32.76,36.26,46.62,50.4,66.42,21.6,11.34,9.24,13.8,33.55,66.99,14.11,37.92,23.1,48.91,29.0,4.9,19.14,63.64,40.95,47.6,13.44,0.0,0.54,0.48,0.76,0.79,0.0,0.52,8.120000000000001,0.64,0.27,1.12,13.86,0.0
2014-12-22,51.12,26.27,52.8,73.47,55.61000000000001,28.35,38.54,4.800000000000002,41.16,35.52,45.88,51.66,71.28,19.44,26.46,25.08,42.0,53.07,56.98,10.37,34.08,48.84,40.87000000000001,29.5,4.0600000000000005,52.14,67.94,48.75,60.9,18.72,0.0,0.35000000000000003,0.49,0.78,0.53,0.0,1.0,13.44,1.6,0.76,1.04,15.62,0.0
2014-12-23,51.83,26.64,48.0,74.4,57.62000000000001,26.25,39.36,4.800000000000002,36.96,60.68,51.8,52.92,72.09,16.200000000000006,29.61,24.75,45.6,57.95,56.21,13.77,33.6,58.74,46.90000000000001,37.0,8.120000000000001,54.78,72.24,51.35,61.6,14.4,0.0,0.24,0.36,1.26,0.62,0.0,0.49,11.2,0.54,0.6900000000000001,1.16,16.28,0.0
2014-12-24,44.73,29.97,44.0,76.26,60.3,22.4,55.76,0.0,38.64,34.04,49.58,49.77,64.80000000000001,19.44,18.9,19.14,34.8,53.07,63.14,10.2,35.04,37.62000000000001,52.93,35.5,4.62,32.34,65.36,42.9,44.1,10.56,0.0,0.39,0.36,0.62,0.75,0.0,0.52,10.080000000000002,1.4,0.43,2.0,14.96,0.0
2014-12-25,65.32,37.0,54.40000000000001,83.7,67.0,11.9,82.0,6.4,21.0,15.54,50.32,44.73,55.08000000000001,16.740000000000002,13.86,4.95,15.0,25.62,77.0,11.22,45.6,21.12,67.0,28.0,0.0,19.14,58.48,39.0,60.2,7.68,0.0,0.53,0.27,0.68,0.44,0.0,0.1,7.1400000000000015,0.7000000000000001,0.3,0.54,11.66,0.0
2014-12-26,63.19,33.3,57.6,77.19,59.63,10.15,48.38,5.4,23.52,20.72,55.5,63.0,81.0,27.0,12.6,15.510000000000002,34.2,51.24,72.38,11.05,41.76,26.4,63.65000000000001,29.0,4.62,25.08,81.7,42.9,65.8,19.2,0.0,0.45,0.38,0.66,0.3,0.0,0.49,8.260000000000002,1.2,0.26,1.24,14.3,0.0
2014-12-27,51.12,29.97,56.8,76.26,59.63,16.45,35.26,0.0,36.96,42.18,50.32,54.81,73.71000000000002,21.06,10.71,9.9,36.0,40.87,76.23,12.750000000000002,48.0,19.14,56.28,23.5,4.760000000000002,16.5,74.82,37.7,65.8,12.96,0.0,0.59,0.36,0.62,0.91,0.0,0.68,7.280000000000001,1.24,0.53,0.84,15.18,0.0
2014-12-28,43.31,27.75,52.0,73.47,58.96,14.35,31.98,0.0,28.56,27.38,50.32,49.14,60.75000000000001,22.41,11.34,8.91,26.4,31.72,75.46000000000002,12.750000000000002,44.16,19.8,54.94000000000001,21.5,4.62,17.82,67.94,35.75,61.6,12.96,0.0,0.52,0.33,0.66,0.76,0.0,0.47,8.540000000000001,0.62,0.35000000000000003,1.92,15.4,0.0
2014-12-29,51.12,25.16,48.8,71.61,54.94000000000001,24.5,27.88,4.6000000000000005,57.96,41.44,49.58,54.81,71.28,20.790000000000006,23.94,19.47,25.8,52.46,65.45,10.54,40.32,42.9,42.21,46.0,5.880000000000001,43.56,86.0,46.15,60.2,25.92,0.0,0.7000000000000001,0.43,0.74,0.94,0.0,0.85,11.760000000000002,1.56,0.67,0.6,15.4,0.0
2014-12-30,51.12,25.16,47.2,72.54,55.61000000000001,20.3,26.24,4.6000000000000005,59.64,35.52,48.84,51.66,70.47,20.25,22.68,21.78,22.8,53.68,61.6,12.41,37.92,47.52,40.87000000000001,38.0,3.92,44.88,84.28,48.75,63.7,24.0,0.0,0.65,0.43,0.72,0.86,0.0,0.33,12.88,1.4,1.0,1.84,17.6,0.0
2014-12-31,46.15,25.16,44.0,70.68,58.290000000000006,19.25,29.52,4.800000000000002,67.2,37.0,46.62,49.77,66.42,20.790000000000006,21.42,12.54,19.8,61.0,66.22,12.07,37.44,35.64,45.56,35.0,7.000000000000001,37.62000000000001,76.53999999999998,45.5,62.99999999999999,11.52,0.0,0.6,0.51,0.84,0.9,0.0,0.63,11.760000000000002,1.64,0.58,1.6,22.0,0.0
2015-01-01,33.599999999999994,33.0,53.1,73.60000000000002,65.0,10.4,50.0,0.0,15.04,27.75,39.33,48.06,51.8,25.0,11.7,15.12,39.44,38.35,76.0,11.97,46.06,19.5,52.2,29.7,5.94,16.33,69.72,35.91000000000001,56.8,9.18,0.0,1.0,0.3,0.48,0.6,0.0,0.33,6.45,0.8099999999999999,0.42,1.02,20.02,0.0
2015-01-02,42.0,32.67,56.05,71.76,56.55,16.0,41.5,26.95,49.82,34.5,48.99,54.0,63.7,19.75,24.05,16.919999999999998,33.059999999999995,59.0,64.6,10.5,43.71,38.25,49.2,28.35,4.8599999999999985,39.76,84.0,40.95,54.67,19.89,0.0,0.92,0.36,0.88,0.74,0.0,0.53,10.65,1.38,0.36,1.23,21.34,0.0
2015-01-03,37.1,31.68,59.0,73.60000000000002,59.8,16.0,44.0,14.7,45.12,25.5,45.54,50.22000000000001,54.6,23.0,26.0,18.36,31.9,57.23,69.16,8.82,46.06,19.5,57.0,25.65,0.0,19.88,82.32,42.21,70.28999999999999,21.93,0.0,0.77,0.3,0.8,0.5,0.0,0.81,8.549999999999999,2.67,1.16,0.93,21.34,0.0
2015-01-04,38.5,31.020000000000003,58.41,72.68,58.5,21.200000000000006,40.5,28.35,19.74,49.5,45.54,47.52,49.0,22.75,20.8,14.76,17.4,32.45,66.88,12.39,45.12,21.75,55.2,22.95,5.22,18.46,70.56,41.58,64.61,36.21,0.0,0.66,0.39,0.6,1.0,0.0,0.46,7.649999999999999,0.99,0.56,0.93,20.9,0.0
2015-01-05,51.1,29.040000000000006,51.92,82.8,55.25,35.6,33.5,0.0,62.04,52.5,52.44,51.84,52.5,16.5,44.85,25.56,18.56,53.69,47.88,10.5,37.13,55.5,56.4,40.05,0.0,53.96,78.11999999999998,51.03,64.61,29.07,0.0,0.86,0.37,0.9,0.58,0.0,0.53,14.85,2.1,0.8,0.87,22.0,0.0
2015-01-06,54.6,28.05,50.74,87.4,54.6,22.8,31.0,24.15,76.14,46.5,50.37,50.22000000000001,51.1,16.25,44.85,25.92,26.1,51.33,42.56,13.65,36.19,65.25,52.2,43.2,8.64,61.77,74.75999999999998,54.18,67.45,33.15,0.0,0.74,0.52,0.86,0.78,0.0,0.55,15.0,1.23,1.4,1.62,21.12,0.0
2015-01-07,51.8,28.380000000000006,48.38,87.4,53.3,24.0,30.0,30.1,56.4,46.5,69.0,48.06,51.1,14.0,57.85,35.28,25.52,47.2,40.28,12.39,36.19,66.75,52.2,45.0,6.48,63.9,75.6,55.44,58.93,51.0,0.0,0.6,0.53,2.0,0.5,0.0,0.61,13.35,1.56,0.94,1.11,20.46,0.0
2015-01-08,53.9,27.72,48.38,88.32000000000002,53.95,27.200000000000006,30.0,11.9,51.7,62.25,55.88999999999999,46.98,50.4,12.25,48.1,21.24,44.08,45.43,41.04,11.97,37.6,60.75,51.6,36.0,17.46,61.77,70.56,51.66,66.03,46.41,0.0,0.65,0.67,1.34,0.66,0.0,0.36,11.1,1.65,0.94,0.69,16.28,0.0
2015-01-09,49.7,27.72,48.38,90.16,53.95,33.6,31.5,24.5,38.54,58.5,57.27,48.06,51.1,13.75,55.25,34.2,45.24,52.51,41.8,11.97,36.19,57.75,54.0,37.35,6.66,58.22,69.72,49.77,56.8,38.25,0.0,0.58,0.54,1.12,0.5,0.0,0.48,12.0,1.26,0.96,1.3199999999999998,16.28,0.0
2015-01-10,37.8,30.03,53.69,74.52000000000002,59.15,14.8,39.0,29.75,30.08,38.25,53.13,48.6,52.5,19.25,26.0,19.8,27.26,43.66,57.76,13.65,44.65,27.0,60.0,22.05,10.8,23.43,74.75999999999998,40.95,52.54,28.56,0.0,0.52,0.4,1.0,0.96,0.0,0.51,7.949999999999998,2.28,0.38,0.63,16.06,0.0
2015-01-11,38.5,30.03,54.87,73.60000000000002,56.55,16.0,38.5,14.7,35.72,24.75,44.16,45.90000000000001,44.8,15.25,25.35,19.44,8.7,29.5,58.52,12.81,46.06,22.5,48.6,22.5,10.62,20.59,58.8,38.43,58.22,23.97,0.0,0.7000000000000001,0.38,0.68,0.55,0.0,0.5,7.35,3.0,0.96,0.84,14.74,0.0
2015-01-12,53.2,26.07,50.15,87.4,51.35,36.4,30.0,35.0,54.52,50.25,50.37,44.28,49.7,15.25,47.45,28.8,6.959999999999999,44.84,42.56,11.13,37.13,60.75,42.0,34.65,12.78,58.93,68.88,49.14,60.35,47.43,0.0,0.75,0.42,1.02,0.32,0.0,0.65,11.25,2.22,1.22,0.93,16.28,0.0
2015-01-13,55.3,27.72,49.56,92.0,52.0,30.4,29.0,29.05,56.4,70.5,55.88999999999999,46.98,70.0,14.5,55.9,32.4,29.0,46.02,38.76,11.76,36.19,63.75,50.4,33.300000000000004,8.64,67.45,69.72,55.44,68.86999999999999,47.43,0.0,0.75,0.46,1.06,0.68,0.0,0.62,12.45,1.2,1.86,1.5,14.96,0.0
2015-01-14,57.4,26.73,47.79,92.0,52.65,24.0,29.0,23.8,94.0,51.0,51.74999999999999,45.36,51.1,13.25,38.35,30.96,22.04,46.02,38.0,11.97,37.13,64.5,47.4,35.1,4.32,62.48,68.03999999999999,59.22,62.48,43.86,0.0,0.8200000000000001,0.54,1.54,0.8200000000000001,0.0,0.66,12.15,1.86,1.42,1.11,14.96,0.0
2015-01-15,53.2,26.07,47.79,92.0,51.35,19.200000000000006,29.5,11.9,49.82,40.5,53.13,45.90000000000001,47.6,12.75,46.8,32.04,32.48,51.33,38.0,13.02,34.78,63.0,52.8,29.7,12.96,62.48,67.2,56.07,64.61,26.01,0.0,0.81,0.4,1.66,0.41,0.0,0.49,12.75,2.25,1.54,0.93,14.96,0.0
2015-01-16,49.7,26.4,46.61,88.32000000000002,53.95,26.8,31.5,18.55,44.18,48.0,53.13,45.36,48.3,16.5,53.95,30.24,19.14,54.87,40.28,21.0,36.66,59.25,50.4,40.95,18.0,64.61,69.72,51.66,63.9,36.21,0.0,0.44,0.39,1.52,0.68,0.0,0.37,11.4,1.71,0.64,1.3199999999999998,16.28,0.0
2015-01-17,37.8,30.03,51.92,75.44,57.85,18.8,37.5,0.0,41.36,45.0,47.61,47.52,47.6,14.75,31.85,15.48,13.919999999999998,45.43,58.52,14.49,45.12,27.0,53.4,28.35,10.98,24.14,68.03999999999999,39.69,58.93,30.6,0.0,0.37,0.39,0.84,0.26,0.0,0.41,8.25,1.95,0.4,0.87,15.4,0.0
2015-01-18,37.1,29.700000000000006,55.46,74.52000000000002,57.2,27.200000000000006,35.5,14.7,30.08,25.5,40.02,41.040000000000006,44.8,15.75,26.65,15.84,31.9,30.09,57.76,15.33,47.0,24.0,48.6,26.55,5.4,19.17,63.0,40.32,71.0,16.32,0.0,0.56,0.33,0.7000000000000001,0.46,0.0,0.34,8.4,1.02,0.4,0.8099999999999999,14.08,0.0
2015-01-19,44.8,28.05,48.97,75.44,53.3,30.0,33.0,12.95,47.94,60.75,48.99,45.36,47.6,15.0,24.05,20.52,31.32,41.89,50.16,14.91,40.89,46.5,50.4,28.35,9.18,48.28,61.32,51.66,71.0,35.19,0.0,0.6,0.45,0.86,0.61,0.0,0.35000000000000003,9.75,1.3199999999999998,0.8200000000000001,0.8999999999999999,14.08,0.0
2015-01-20,53.2,27.39,47.79,91.08,51.35,32.4,28.0,0.0,58.28,66.0,50.37,43.74,44.8,13.25,45.5,29.52,43.5,48.38,38.76,10.71,33.37,75.0,50.4,34.2,14.94,63.9,66.36,56.7,60.35,38.76,0.0,0.41,0.66,1.0,0.44,0.0,1.0,12.9,2.04,2.0,1.44,14.74,0.0
2015-01-21,62.99999999999999,26.07,46.02,89.24000000000002,52.65,31.200000000000006,27.5,17.5,64.86,70.5,53.13,41.58000000000001,44.8,16.25,52.65,36.0,57.99999999999999,48.97,38.0,13.23,32.9,63.75,41.4,34.2,6.48,68.16,63.0,54.81,56.09,32.13,0.0,0.66,1.0,1.84,0.52,0.0,0.5700000000000001,14.25,1.62,0.92,3.0,14.3,0.0
2015-01-22,70.0,26.4,46.02,91.08,52.0,40.0,28.0,11.55,83.66,20.25,51.74999999999999,41.58000000000001,44.8,16.25,65.0,24.12,17.98,46.61,38.0,14.49,33.84,65.25,55.8,34.65,4.32,71.0,63.0,56.7,59.64,32.64,0.0,0.63,0.51,1.6,0.4,0.0,0.43,11.85,2.04,1.22,2.67,14.52,0.0
2015-01-23,61.6,25.74,46.02,87.4,52.65,22.0,30.0,24.15,77.08,36.75,53.13,44.28,47.6,15.75,48.75,27.36,29.58,51.33,41.04,10.08,35.72,60.75,56.4,28.35,8.82,64.61,63.0,52.29,60.35,44.37,0.0,0.78,0.52,1.28,0.5,0.0,0.5,10.65,0.93,1.42,2.34,13.2,0.0
2015-01-24,46.9,29.37,53.69,74.52000000000002,59.15,21.200000000000006,35.5,0.0,31.96,12.75,46.23,45.90000000000001,46.9,13.25,27.3,14.4,22.62,41.89,58.52,11.34,42.3,28.5,58.8,26.1,7.92,36.21,65.52,42.84,64.61,24.48,0.0,0.55,0.36,0.84,0.65,0.0,0.3,9.0,0.75,0.76,2.91,12.32,0.0
2015-01-25,44.1,28.380000000000006,54.87,72.68,57.85,10.8,37.0,14.7,38.54,37.5,42.78,39.96,39.9,20.0,26.0,11.52,31.9,30.09,63.08,11.55,42.3,24.0,54.0,19.35,5.4,26.27,59.64,40.95,53.96,27.03,0.0,0.71,0.49,0.98,0.71,0.0,0.51,8.25,0.75,1.16,2.64,12.32,0.0
2015-01-26,56.0,25.74,46.02,84.64,52.65,25.200000000000006,28.5,17.15,63.92,24.75,47.61,41.58000000000001,42.0,17.0,52.65,28.44,13.919999999999998,40.71,44.08,11.34,33.37,55.5,45.6,29.25,4.14,58.22,63.84,55.44,58.22,40.29,0.0,0.72,0.45,1.4,0.44,0.0,0.61,13.65,1.59,0.46,2.4,12.76,0.0
2015-01-27,60.9,28.380000000000006,46.02,89.24000000000002,59.8,29.200000000000006,28.5,22.75,55.46,19.5,46.92,40.5,42.7,13.0,53.3,35.28,42.34,42.48,43.32,13.23,33.37,66.0,51.6,28.8,14.76,59.64,63.0,52.92,58.93,29.58,0.0,0.72,0.43,1.62,0.44,0.0,0.64,14.1,1.38,1.82,2.64,12.1,0.0
2015-01-28,59.49999999999999,29.700000000000006,45.43,91.08,53.3,22.4,28.5,23.1,48.88,75.0,47.61,42.66,43.4,17.25,61.75,31.68,24.94,45.43,38.0,13.02,32.9,72.75,55.8,36.0,10.62,67.45,64.67999999999999,55.44,57.51,38.76,0.0,0.68,0.55,1.12,0.48,0.0,0.73,12.15,1.02,0.92,2.67,11.88,0.0
2015-01-29,58.1,26.73,45.43,92.0,52.65,28.8,28.5,17.5,61.1,60.0,51.74999999999999,42.12000000000001,43.4,16.25,47.45,34.92,57.42,46.02,34.96,14.07,32.9,67.5,46.2,34.65,12.78,67.45,71.39999999999998,63.0,63.19,35.7,0.0,0.66,0.49,1.0,0.68,0.0,0.65,11.85,2.43,1.22,1.74,12.1,0.0
2015-01-30,52.5,26.4,44.84,90.16,53.95,20.4,30.5,11.9,53.58,25.5,52.44,46.44000000000001,45.5,15.5,45.5,32.76,22.04,57.23,37.24,15.12,34.78,64.5,52.8,32.85,8.64,58.22,71.39999999999998,56.7,68.16,37.23,0.0,0.74,0.58,1.32,0.41,0.0,0.74,11.4,1.44,1.56,1.86,12.54,0.0
