date,Pfizer
2014-03-23,13.86
2014-03-24,34.019999999999996
2014-03-25,28.56
2014-03-26,37.379999999999995
2014-03-27,32.339999999999996
2014-03-28,23.099999999999998
2014-03-29,9.66
2014-03-30,16.38
2014-03-31,28.56
2014-04-01,16.5
2014-04-02,17.05
2014-04-03,15.950000000000001
2014-04-04,13.750000000000002
2014-04-05,9.350000000000001
2014-04-06,7.15
2014-04-07,24.750000000000004
2014-04-08,17.05
2014-04-09,18.700000000000003
2014-04-10,19.8
2014-04-11,14.850000000000001
2014-04-12,8.25
2014-04-13,6.050000000000001
2014-04-14,18.700000000000003
2014-04-15,15.950000000000001
2014-04-16,14.850000000000001
2014-04-17,16.5
2014-04-18,12.65
2014-04-19,6.6000000000000005
2014-04-20,16.5
2014-04-21,44.550000000000004
2014-04-22,28.6
2014-04-23,24.750000000000004
2014-04-24,18.700000000000003
2014-04-25,19.8
2014-04-26,7.15
2014-04-27,7.700000000000001
2014-04-28,55.00000000000001
2014-04-29,39.6
2014-04-30,30.800000000000004
2014-05-01,46.2
2014-05-02,50.160000000000004
2014-05-03,34.980000000000004
2014-05-04,19.14
2014-05-05,54.78
2014-05-06,44.22
2014-05-07,40.92
2014-05-08,44.88
2014-05-09,40.260000000000005
2014-05-10,27.060000000000002
2014-05-11,17.82
2014-05-12,48.84
2014-05-13,54.78
2014-05-14,54.120000000000005
2014-05-15,61.38
2014-05-16,44.22
2014-05-17,28.380000000000003
2014-05-18,31.68
2014-05-19,66.0
2014-05-20,48.84
2014-05-21,44.88
2014-05-22,42.24
2014-05-23,41.580000000000005
2014-05-24,26.400000000000002
2014-05-25,19.8
2014-05-26,37.620000000000005
2014-05-27,37.620000000000005
2014-05-28,31.68
2014-05-29,40.260000000000005
2014-05-30,29.040000000000003
2014-05-31,15.84
2014-06-01,17.63
2014-06-02,32.25
2014-06-03,31.82
2014-06-04,31.82
2014-06-05,30.099999999999998
2014-06-06,26.23
2014-06-07,15.91
2014-06-08,11.61
2014-06-09,40.42
2014-06-10,31.82
2014-06-11,38.269999999999996
2014-06-12,30.96
2014-06-13,22.79
2014-06-14,23.22
2014-06-15,19.78
2014-06-16,43.0
2014-06-17,40.42
2014-06-18,31.82
2014-06-19,42.57
2014-06-20,18.919999999999998
2014-06-21,24.08
2014-06-22,15.91
2014-06-23,22.36
2014-06-24,32.25
2014-06-25,39.13
2014-06-26,33.54
2014-06-27,34.4
2014-06-28,16.77
2014-06-29,29.669999999999998
2014-06-30,27.09
2014-07-01,34.76
2014-07-02,35.64
2014-07-03,29.92
2014-07-04,19.8
2014-07-05,11.0
2014-07-06,14.08
2014-07-07,25.52
2014-07-08,35.64
2014-07-09,36.52
2014-07-10,34.76
2014-07-11,32.12
2014-07-12,13.2
2014-07-13,13.2
2014-07-14,35.2
2014-07-15,36.52
2014-07-16,36.08
2014-07-17,35.2
2014-07-18,37.4
2014-07-19,13.2
2014-07-20,18.48
2014-07-21,35.64
2014-07-22,32.12
2014-07-23,37.84
2014-07-24,39.160000000000004
2014-07-25,33.0
2014-07-26,17.16
2014-07-27,12.76
2014-07-28,27.72
2014-07-29,44.0
2014-07-30,41.8
2014-07-31,42.68
2014-08-01,36.26
2014-08-02,21.09
2014-08-03,19.61
2014-08-04,33.3
2014-08-05,30.34
2014-08-06,34.78
2014-08-07,30.71
2014-08-08,31.82
2014-08-09,16.28
2014-08-10,14.06
2014-08-11,29.97
2014-08-12,30.71
2014-08-13,27.009999999999998
2014-08-14,35.519999999999996
2014-08-15,31.82
2014-08-16,18.5
2014-08-17,22.94
2014-08-18,36.26
2014-08-19,32.93
2014-08-20,34.78
2014-08-21,33.67
2014-08-22,32.19
2014-08-23,15.17
2014-08-24,19.61
2014-08-25,37.0
2014-08-26,30.71
2014-08-27,27.38
2014-08-28,32.56
2014-08-29,34.78
2014-08-30,14.43
2014-08-31,6.66
2014-09-01,10.0
2014-09-02,31.200000000000003
2014-09-03,34.800000000000004
2014-09-04,31.6
2014-09-05,29.200000000000003
2014-09-06,12.8
2014-09-07,13.600000000000001
2014-09-08,33.6
2014-09-09,34.800000000000004
2014-09-10,30.8
2014-09-11,30.8
2014-09-12,28.0
2014-09-13,17.6
2014-09-14,14.0
2014-09-15,37.2
2014-09-16,27.200000000000003
2014-09-17,33.6
2014-09-18,30.400000000000002
2014-09-19,27.6
2014-09-20,16.8
2014-09-21,14.4
2014-09-22,30.400000000000002
2014-09-23,40.0
2014-09-24,35.6
2014-09-25,32.4
2014-09-26,26.400000000000002
2014-09-27,17.6
2014-09-28,12.4
2014-09-29,29.200000000000003
2014-09-30,28.8
2014-10-01,30.42
2014-10-02,30.42
2014-10-03,28.470000000000002
2014-10-04,15.600000000000001
2014-10-05,12.870000000000001
2014-10-06,33.93
2014-10-07,31.59
2014-10-08,34.71
2014-10-09,22.23
2014-10-10,20.28
2014-10-11,13.65
2014-10-12,14.43
2014-10-13,33.93
2014-10-14,27.69
2014-10-15,33.15
2014-10-16,33.54
2014-10-17,24.18
2014-10-18,19.5
2014-10-19,14.82
2014-10-20,26.91
2014-10-21,30.42
2014-10-22,24.57
2014-10-23,30.03
2014-10-24,32.76
2014-10-25,18.72
2014-10-26,11.700000000000001
2014-10-27,28.86
2014-10-28,39.0
2014-10-29,26.52
2014-10-30,31.200000000000003
2014-10-31,26.130000000000003
2014-11-01,13.3
2014-11-02,11.78
2014-11-03,23.18
2014-11-04,30.78
2014-11-05,25.080000000000002
2014-11-06,31.54
2014-11-07,28.5
2014-11-08,18.240000000000002
2014-11-09,17.86
2014-11-10,29.64
2014-11-11,33.44
2014-11-12,30.4
2014-11-13,25.84
2014-11-14,33.06
2014-11-15,18.240000000000002
2014-11-16,14.06
2014-11-17,38.0
2014-11-18,29.26
2014-11-19,30.02
2014-11-20,23.56
2014-11-21,21.66
2014-11-22,11.4
2014-11-23,10.64
2014-11-24,29.64
2014-11-25,26.6
2014-11-26,23.56
2014-11-27,9.88
2014-11-28,13.68
2014-11-29,8.36
2014-11-30,13.3
2014-12-01,24.09
2014-12-02,33.0
2014-12-03,26.07
2014-12-04,32.01
2014-12-05,21.12
2014-12-06,13.200000000000001
2014-12-07,9.24
2014-12-08,29.37
2014-12-09,26.07
2014-12-10,32.67
2014-12-11,18.150000000000002
2014-12-12,24.42
2014-12-13,20.790000000000003
2014-12-14,17.490000000000002
2014-12-15,28.71
2014-12-16,28.05
2014-12-17,32.01
2014-12-18,23.1
2014-12-19,22.11
2014-12-20,11.88
2014-12-21,9.24
2014-12-22,25.080000000000002
2014-12-23,24.75
2014-12-24,19.14
2014-12-25,4.95
2014-12-26,15.510000000000002
2014-12-27,9.9
2014-12-28,8.91
2014-12-29,19.470000000000002
2014-12-30,21.78
2014-12-31,12.540000000000001
2015-01-01,15.12
2015-01-02,16.919999999999998
2015-01-03,18.36
2015-01-04,14.76
2015-01-05,25.56
2015-01-06,25.919999999999998
2015-01-07,35.28
2015-01-08,21.24
2015-01-09,34.199999999999996
2015-01-10,19.8
2015-01-11,19.439999999999998
2015-01-12,28.799999999999997
2015-01-13,32.4
2015-01-14,30.959999999999997
2015-01-15,32.04
2015-01-16,30.24
2015-01-17,15.479999999999999
2015-01-18,15.84
2015-01-19,20.52
2015-01-20,29.52
2015-01-21,36.0
2015-01-22,24.119999999999997
2015-01-23,27.36
2015-01-24,14.399999999999999
2015-01-25,11.52
2015-01-26,28.439999999999998
2015-01-27,35.28
2015-01-28,31.68
2015-01-29,34.92
2015-01-30,32.76
2015-01-31,10.799999999999999
2015-02-01,6.0
2015-02-02,13.5
2015-02-03,19.0
2015-02-04,21.0
2015-02-05,50.0
2015-02-06,28.0
2015-02-07,10.0
2015-02-08,11.0
2015-02-09,19.5
2015-02-10,19.0
2015-02-11,19.0
2015-02-12,18.0
2015-02-13,15.5
2015-02-14,9.5
2015-02-15,10.5
2015-02-16,13.5
2015-02-17,18.0
2015-02-18,13.5
2015-02-19,13.5
2015-02-20,15.5
2015-02-21,9.0
2015-02-22,8.5
2015-02-23,16.5
2015-02-24,15.5
2015-02-25,20.0
2015-02-26,18.5
2015-02-27,16.5
2015-02-28,8.5
2015-03-01,11.069999999999999
2015-03-02,28.29
2015-03-03,31.979999999999997
2015-03-04,20.91
2015-03-05,25.419999999999998
2015-03-06,21.32
2015-03-07,14.35
2015-03-08,13.94
2015-03-09,25.009999999999998
2015-03-10,27.47
2015-03-11,24.599999999999998
2015-03-12,27.47
2015-03-13,23.779999999999998
2015-03-14,16.4
2015-03-15,13.53
2015-03-16,27.06
2015-03-17,31.159999999999997
2015-03-18,33.21
2015-03-19,25.83
2015-03-20,27.88
2015-03-21,17.63
2015-03-22,17.22
2015-03-23,34.03
2015-03-24,41.0
2015-03-25,26.65
2015-03-26,29.93
2015-03-27,22.139999999999997
2015-03-28,9.84
2015-03-29,12.299999999999999
2015-03-30,27.06
2015-03-31,24.189999999999998
2015-04-01,30.96
2015-04-02,35.26
2015-04-03,19.35
2015-04-04,15.48
2015-04-05,15.049999999999999
2015-04-06,34.4
2015-04-07,36.98
2015-04-08,35.26
2015-04-09,32.68
2015-04-10,35.26
2015-04-11,21.5
2015-04-12,12.9
2015-04-13,33.97
2015-04-14,36.12
2015-04-15,34.4
2015-04-16,36.98
2015-04-17,27.52
2015-04-18,11.18
2015-04-19,15.049999999999999
2015-04-20,36.98
2015-04-21,40.85
2015-04-22,35.69
2015-04-23,37.839999999999996
2015-04-24,33.11
2015-04-25,15.48
2015-04-26,15.049999999999999
2015-04-27,36.12
2015-04-28,43.0
2015-04-29,35.26
2015-04-30,33.54
2015-05-01,26.64
2015-05-02,11.1
2015-05-03,10.36
2015-05-04,21.83
2015-05-05,37.0
2015-05-06,31.08
2015-05-07,29.97
2015-05-08,22.2
2015-05-09,15.17
2015-05-10,9.25
2015-05-11,24.79
2015-05-12,26.64
2015-05-13,22.57
2015-05-14,31.08
2015-05-15,25.53
2015-05-16,19.61
2015-05-17,11.84
2015-05-18,32.93
2015-05-19,23.68
2015-05-20,32.19
2015-05-21,35.15
2015-05-22,22.2
2015-05-23,15.91
2015-05-24,12.209999999999999
2015-05-25,17.02
2015-05-26,21.09
2015-05-27,31.45
2015-05-28,30.71
2015-05-29,34.78
2015-05-30,17.02
2015-05-31,15.54
2015-06-01,32.0
2015-06-02,35.6
2015-06-03,37.2
2015-06-04,31.200000000000003
2015-06-05,28.0
2015-06-06,16.0
2015-06-07,17.6
2015-06-08,31.6
2015-06-09,38.400000000000006
2015-06-10,32.0
2015-06-11,30.8
2015-06-12,24.400000000000002
2015-06-13,15.600000000000001
2015-06-14,10.8
2015-06-15,24.400000000000002
2015-06-16,33.2
2015-06-17,27.200000000000003
2015-06-18,31.200000000000003
2015-06-19,21.6
2015-06-20,14.4
2015-06-21,11.600000000000001
2015-06-22,28.400000000000002
2015-06-23,31.6
2015-06-24,25.200000000000003
2015-06-25,40.0
2015-06-26,21.6
2015-06-27,13.600000000000001
2015-06-28,14.0
2015-06-29,27.6
2015-06-30,26.0
2015-07-01,24.400000000000002
2015-07-02,24.8
2015-07-03,15.600000000000001
2015-07-04,8.0
2015-07-05,8.0
2015-07-06,27.6
2015-07-07,28.400000000000002
2015-07-08,26.0
2015-07-09,38.800000000000004
2015-07-10,28.400000000000002
2015-07-11,11.600000000000001
2015-07-12,9.200000000000001
2015-07-13,36.4
2015-07-14,28.8
2015-07-15,27.200000000000003
2015-07-16,28.0
2015-07-17,21.6
2015-07-18,12.0
2015-07-19,13.600000000000001
2015-07-20,31.200000000000003
2015-07-21,28.8
2015-07-22,30.0
2015-07-23,30.0
2015-07-24,32.800000000000004
2015-07-25,10.8
2015-07-26,12.0
2015-07-27,30.400000000000002
2015-07-28,27.6
2015-07-29,40.0
2015-07-30,32.4
2015-07-31,18.8
2015-08-01,13.68
2015-08-02,15.58
2015-08-03,29.26
2015-08-04,30.78
2015-08-05,28.12
2015-08-06,25.84
2015-08-07,30.4
2015-08-08,12.92
2015-08-09,9.120000000000001
2015-08-10,30.78
2015-08-11,30.4
2015-08-12,30.78
2015-08-13,29.26
2015-08-14,24.32
2015-08-15,13.3
2015-08-16,8.36
2015-08-17,25.080000000000002
2015-08-18,32.68
2015-08-19,35.72
2015-08-20,31.16
2015-08-21,31.16
2015-08-22,15.2
2015-08-23,14.44
2015-08-24,34.2
2015-08-25,38.0
2015-08-26,34.58
2015-08-27,27.740000000000002
2015-08-28,29.26
2015-08-29,14.82
2015-08-30,11.78
2015-08-31,31.54
2015-09-01,28.86
2015-09-02,28.470000000000002
2015-09-03,34.32
2015-09-04,26.52
2015-09-05,10.92
2015-09-06,7.41
2015-09-07,14.82
2015-09-08,29.64
2015-09-09,28.080000000000002
2015-09-10,39.0
2015-09-11,30.42
2015-09-12,12.870000000000001
2015-09-13,13.26
2015-09-14,24.18
2015-09-15,31.200000000000003
2015-09-16,20.67
2015-09-17,29.25
2015-09-18,30.03
2015-09-19,15.99
2015-09-20,11.700000000000001
2015-09-21,26.130000000000003
2015-09-22,33.15
2015-09-23,34.71
2015-09-24,24.57
2015-09-25,21.060000000000002
2015-09-26,13.65
2015-09-27,16.77
2015-09-28,32.76
2015-09-29,29.25
2015-09-30,25.740000000000002
2015-10-01,9.450000000000001
2015-10-02,11.700000000000001
2015-10-03,4.95
2015-10-04,4.95
2015-10-05,11.700000000000001
2015-10-06,12.6
2015-10-07,13.950000000000001
2015-10-08,11.700000000000001
2015-10-09,10.8
2015-10-10,5.4
2015-10-11,6.3
2015-10-12,12.6
2015-10-13,15.3
2015-10-14,11.700000000000001
2015-10-15,13.05
2015-10-16,10.8
2015-10-17,6.3
2015-10-18,5.4
2015-10-19,13.950000000000001
2015-10-20,11.25
2015-10-21,13.950000000000001
2015-10-22,11.700000000000001
2015-10-23,12.15
2015-10-24,5.8500000000000005
2015-10-25,6.3
2015-10-26,13.5
2015-10-27,15.75
2015-10-28,15.75
2015-10-29,45.0
2015-10-30,21.6
2015-10-31,9.0
2015-11-01,5.52
2015-11-02,13.11
2015-11-03,13.11
2015-11-04,12.419999999999998
2015-11-05,10.35
2015-11-06,9.66
2015-11-07,5.52
2015-11-08,4.83
2015-11-09,10.35
2015-11-10,9.66
2015-11-11,11.04
2015-11-12,8.969999999999999
2015-11-13,9.66
2015-11-14,4.14
2015-11-15,4.83
2015-11-16,10.35
2015-11-17,8.969999999999999
2015-11-18,8.969999999999999
2015-11-19,13.799999999999999
2015-11-20,13.799999999999999
2015-11-21,5.52
2015-11-22,6.8999999999999995
2015-11-23,69.0
2015-11-24,31.74
2015-11-25,15.87
2015-11-26,11.04
2015-11-27,9.66
2015-11-28,8.969999999999999
2015-11-29,5.52
2015-11-30,10.35
2015-12-01,40.0
2015-12-02,32.4
2015-12-03,26.400000000000002
2015-12-04,24.8
2015-12-05,17.2
2015-12-06,17.6
2015-12-07,27.6
2015-12-08,29.200000000000003
2015-12-09,29.200000000000003
2015-12-10,23.200000000000003
2015-12-11,32.0
2015-12-12,12.8
2015-12-13,12.8
2015-12-14,26.400000000000002
2015-12-15,22.0
2015-12-16,26.0
2015-12-17,24.0
2015-12-18,18.8
2015-12-19,12.0
2015-12-20,11.600000000000001
2015-12-21,19.6
2015-12-22,23.200000000000003
2015-12-23,19.6
2015-12-24,14.4
2015-12-25,5.2
2015-12-26,10.0
2015-12-27,8.8
2015-12-28,11.200000000000001
2015-12-29,24.400000000000002
2015-12-30,17.2
2015-12-31,11.200000000000001
2016-01-01,9.5
2016-01-02,13.68
2016-01-03,16.72
2016-01-04,22.04
2016-01-05,31.54
2016-01-06,38.0
2016-01-07,26.98
2016-01-08,34.58
2016-01-09,13.3
2016-01-10,14.06
2016-01-11,26.6
2016-01-12,32.3
2016-01-13,33.44
2016-01-14,27.740000000000002
2016-01-15,29.64
2016-01-16,13.68
2016-01-17,13.68
2016-01-18,20.9
2016-01-19,28.88
2016-01-20,30.78
2016-01-21,31.16
2016-01-22,25.46
2016-01-23,16.34
2016-01-24,10.64
2016-01-25,25.080000000000002
2016-01-26,31.54
2016-01-27,31.16
2016-01-28,33.06
2016-01-29,37.62
2016-01-30,16.72
2016-01-31,12.540000000000001
2016-02-01,33.11
2016-02-02,36.98
2016-02-03,35.69
2016-02-04,42.57
2016-02-05,35.26
2016-02-06,14.19
2016-02-07,27.52
2016-02-08,30.96
2016-02-09,30.099999999999998
2016-02-10,28.81
2016-02-11,34.83
2016-02-12,33.54
2016-02-13,19.35
2016-02-14,13.33
2016-02-15,32.68
2016-02-16,36.12
2016-02-17,36.98
2016-02-18,39.13
2016-02-19,28.81
2016-02-20,21.07
2016-02-21,19.78
2016-02-22,36.55
2016-02-23,43.0
2016-02-24,43.0
2016-02-25,36.98
2016-02-26,42.14
2016-02-27,19.35
2016-02-28,22.36
2016-02-29,32.68
2016-03-01,33.54
2016-03-02,30.53
2016-03-03,35.26
2016-03-04,25.8
2016-03-05,16.34
2016-03-06,13.76
2016-03-07,24.509999999999998
2016-03-08,31.39
2016-03-09,32.25
2016-03-10,28.81
2016-03-11,30.099999999999998
2016-03-12,19.35
2016-03-13,18.06
2016-03-14,33.11
2016-03-15,30.099999999999998
2016-03-16,40.42
2016-03-17,34.83
2016-03-18,43.0
2016-03-19,24.509999999999998
2016-03-20,22.36
2016-03-21,35.26
2016-03-22,26.23
2016-03-23,27.52
2016-03-24,26.23
2016-03-25,22.79
2016-03-26,12.04
2016-03-27,13.33
2016-03-28,31.39
2016-03-29,33.97
2016-03-30,33.11
2016-03-31,35.69
2016-04-01,7.800000000000001
2016-04-02,6.24
2016-04-03,5.2
2016-04-04,11.440000000000001
2016-04-05,26.0
2016-04-06,52.0
2016-04-07,26.52
2016-04-08,13.52
2016-04-09,7.28
2016-04-10,7.28
2016-04-11,13.52
2016-04-12,14.040000000000001
2016-04-13,10.92
2016-04-14,11.440000000000001
2016-04-15,9.88
2016-04-16,8.32
2016-04-17,4.68
2016-04-18,11.440000000000001
2016-04-19,12.48
2016-04-20,11.96
2016-04-21,9.88
2016-04-22,10.4
2016-04-23,5.2
2016-04-24,4.68
2016-04-25,7.800000000000001
2016-04-26,9.88
2016-04-27,10.4
2016-04-28,11.440000000000001
2016-04-29,9.88
2016-04-30,5.720000000000001
2016-05-01,11.600000000000001
2016-05-02,32.4
2016-05-03,40.0
2016-05-04,29.6
2016-05-05,25.200000000000003
2016-05-06,26.0
2016-05-07,11.600000000000001
2016-05-08,9.600000000000001
2016-05-09,22.8
2016-05-10,29.6
2016-05-11,27.6
2016-05-12,24.0
2016-05-13,28.8
2016-05-14,29.6
2016-05-15,13.600000000000001
2016-05-16,37.2
2016-05-17,27.200000000000003
2016-05-18,30.8
2016-05-19,28.0
2016-05-20,24.0
2016-05-21,12.8
2016-05-22,13.200000000000001
2016-05-23,23.200000000000003
2016-05-24,28.8
2016-05-25,25.200000000000003
2016-05-26,24.8
2016-05-27,15.200000000000001
2016-05-28,10.8
2016-05-29,10.8
2016-05-30,10.8
2016-05-31,30.0
2016-06-01,30.400000000000002
2016-06-02,30.0
2016-06-03,36.800000000000004
2016-06-04,6.800000000000001
2016-06-05,17.6
2016-06-06,20.8
2016-06-07,38.0
2016-06-08,39.6
2016-06-09,32.4
2016-06-10,30.8
2016-06-11,14.8
2016-06-12,12.8
2016-06-13,30.0
2016-06-14,28.8
2016-06-15,26.400000000000002
2016-06-16,29.200000000000003
2016-06-17,21.6
2016-06-18,15.600000000000001
2016-06-19,11.600000000000001
2016-06-20,32.0
2016-06-21,22.0
2016-06-22,35.2
2016-06-23,34.4
2016-06-24,40.0
2016-06-25,12.4
2016-06-26,10.8
2016-06-27,29.200000000000003
2016-06-28,34.0
2016-06-29,30.400000000000002
2016-06-30,34.0
2016-07-01,22.2
2016-07-02,8.14
2016-07-03,9.99
2016-07-04,8.51
2016-07-05,25.16
2016-07-06,27.75
2016-07-07,30.34
2016-07-08,24.05
2016-07-09,9.25
2016-07-10,11.84
2016-07-11,27.38
2016-07-12,27.75
2016-07-13,37.0
2016-07-14,30.34
2016-07-15,32.56
2016-07-16,14.43
2016-07-17,12.209999999999999
2016-07-18,25.9
2016-07-19,23.31
2016-07-20,31.82
2016-07-21,28.86
2016-07-22,22.57
2016-07-23,11.84
2016-07-24,11.47
2016-07-25,25.16
2016-07-26,27.38
2016-07-27,25.9
2016-07-28,25.9
2016-07-29,28.12
2016-07-30,13.32
2016-07-31,14.43
2016-08-01,16.77
2016-08-02,23.65
2016-08-03,20.64
2016-08-04,16.34
2016-08-05,11.61
2016-08-06,6.88
2016-08-07,8.17
2016-08-08,14.62
2016-08-09,22.79
2016-08-10,14.62
2016-08-11,13.33
2016-08-12,16.77
2016-08-13,5.16
2016-08-14,6.45
2016-08-15,12.9
2016-08-16,13.76
2016-08-17,11.61
2016-08-18,14.62
2016-08-19,17.2
2016-08-20,5.59
2016-08-21,7.74
2016-08-22,43.0
2016-08-23,27.95
2016-08-24,25.8
2016-08-25,21.5
2016-08-26,17.63
2016-08-27,8.17
2016-08-28,8.17
2016-08-29,16.34
2016-08-30,18.49
2016-08-31,17.63
2016-09-01,22.42
2016-09-02,21.28
2016-09-03,8.36
2016-09-04,10.26
2016-09-05,11.02
2016-09-06,28.88
2016-09-07,32.3
2016-09-08,25.84
2016-09-09,26.22
2016-09-10,12.16
2016-09-11,13.68
2016-09-12,21.66
2016-09-13,25.84
2016-09-14,30.4
2016-09-15,28.5
2016-09-16,23.56
2016-09-17,7.98
2016-09-18,12.92
2016-09-19,30.78
2016-09-20,28.5
2016-09-21,27.36
2016-09-22,33.44
2016-09-23,22.42
2016-09-24,9.5
2016-09-25,13.3
2016-09-26,31.16
2016-09-27,38.0
2016-09-28,29.26
2016-09-29,28.88
2016-09-30,26.22
2016-10-01,15.17
2016-10-02,14.76
2016-10-03,32.39
2016-10-04,38.949999999999996
2016-10-05,41.0
2016-10-06,41.0
2016-10-07,32.8
2016-10-08,16.4
2016-10-09,21.73
2016-10-10,33.21
2016-10-11,30.749999999999996
2016-10-12,29.93
2016-10-13,28.29
2016-10-14,27.88
2016-10-15,12.299999999999999
2016-10-16,16.4
2016-10-17,32.39
2016-10-18,39.36
2016-10-19,29.52
2016-10-20,33.21
2016-10-21,36.08
2016-10-22,20.5
2016-10-23,23.369999999999997
2016-10-24,39.36
2016-10-25,30.34
2016-10-26,35.669999999999995
2016-10-27,37.309999999999995
2016-10-28,27.06
2016-10-29,12.299999999999999
2016-10-30,15.989999999999998
2016-10-31,27.88
2016-11-01,38.0
2016-11-02,28.12
2016-11-03,22.04
2016-11-04,20.14
2016-11-05,11.78
2016-11-06,10.26
2016-11-07,25.080000000000002
2016-11-08,21.66
2016-11-09,34.2
2016-11-10,35.34
2016-11-11,26.6
2016-11-12,19.76
2016-11-13,12.540000000000001
2016-11-14,27.740000000000002
2016-11-15,27.36
2016-11-16,30.4
2016-11-17,22.8
2016-11-18,27.740000000000002
2016-11-19,12.92
2016-11-20,9.5
2016-11-21,29.64
2016-11-22,25.46
2016-11-23,21.28
2016-11-24,9.5
2016-11-25,15.2
2016-11-26,12.16
2016-11-27,14.06
2016-11-28,20.52
2016-11-29,30.78
2016-11-30,26.6
2016-12-01,29.52
2016-12-02,32.76
2016-12-03,12.6
2016-12-04,16.919999999999998
2016-12-05,29.88
2016-12-06,32.04
2016-12-07,35.64
2016-12-08,36.0
2016-12-09,32.76
2016-12-10,18.0
2016-12-11,12.959999999999999
2016-12-12,34.199999999999996
2016-12-13,32.04
2016-12-14,31.32
2016-12-15,27.0
2016-12-16,24.48
2016-12-17,11.879999999999999
2016-12-18,9.36
2016-12-19,23.4
2016-12-20,29.88
2016-12-21,27.72
2016-12-22,24.84
2016-12-23,15.479999999999999
2016-12-24,9.36
2016-12-25,9.0
2016-12-26,10.44
2016-12-27,24.48
2016-12-28,19.439999999999998
2016-12-29,21.24
2016-12-30,24.48
2016-12-31,13.68
2017-01-01,9.43
2017-01-02,13.12
2017-01-03,23.369999999999997
2017-01-04,30.34
2017-01-05,27.47
2017-01-06,33.62
2017-01-07,13.94
2017-01-08,12.299999999999999
2017-01-09,25.009999999999998
2017-01-10,30.749999999999996
2017-01-11,32.39
2017-01-12,28.29
2017-01-13,23.369999999999997
2017-01-14,17.63
2017-01-15,9.84
2017-01-16,22.139999999999997
2017-01-17,31.569999999999997
2017-01-18,29.52
2017-01-19,28.29
2017-01-20,24.189999999999998
2017-01-21,11.069999999999999
2017-01-22,12.709999999999999
2017-01-23,26.65
2017-01-24,36.489999999999995
2017-01-25,29.52
2017-01-26,37.309999999999995
2017-01-27,31.569999999999997
2017-01-28,13.53
2017-01-29,17.22
2017-01-30,27.47
2017-01-31,41.0
2017-02-01,37.309999999999995
2017-02-02,41.0
2017-02-03,31.979999999999997
2017-02-04,19.68
2017-02-05,14.76
2017-02-06,27.88
2017-02-07,38.949999999999996
2017-02-08,36.9
2017-02-09,37.72
2017-02-10,34.44
2017-02-11,15.989999999999998
2017-02-12,14.35
2017-02-13,28.7
2017-02-14,32.39
2017-02-15,34.03
2017-02-16,34.44
2017-02-17,36.08
2017-02-18,14.76
2017-02-19,19.68
2017-02-20,23.369999999999997
2017-02-21,36.08
2017-02-22,33.62
2017-02-23,35.669999999999995
2017-02-24,31.569999999999997
2017-02-25,20.91
2017-02-26,14.35
2017-02-27,31.979999999999997
2017-02-28,38.949999999999996
2017-03-01,42.0
2017-03-02,31.919999999999998
2017-03-03,36.12
2017-03-04,20.16
2017-03-05,22.68
2017-03-06,38.22
2017-03-07,39.9
2017-03-08,38.64
2017-03-09,35.28
2017-03-10,36.12
2017-03-11,20.16
2017-03-12,13.86
2017-03-13,30.66
2017-03-14,29.82
2017-03-15,34.019999999999996
2017-03-16,41.16
2017-03-17,23.52
2017-03-18,10.92
2017-03-19,19.32
2017-03-20,36.96
2017-03-21,39.9
2017-03-22,35.28
2017-03-23,32.76
2017-03-24,23.52
2017-03-25,17.64
2017-03-26,23.52
2017-03-27,33.6
2017-03-28,34.86
2017-03-29,37.8
2017-03-30,34.019999999999996
2017-03-31,36.12
2017-04-01,14.04
2017-04-02,19.439999999999998
2017-04-03,24.84
2017-04-04,31.68
2017-04-05,24.48
2017-04-06,29.88
2017-04-07,19.8
2017-04-08,15.479999999999999
2017-04-09,12.959999999999999
2017-04-10,22.32
2017-04-11,30.959999999999997
2017-04-12,36.0
2017-04-13,19.8
2017-04-14,22.32
2017-04-15,15.12
2017-04-16,11.16
2017-04-17,20.52
2017-04-18,31.68
2017-04-19,30.24
2017-04-20,31.68
2017-04-21,28.08
2017-04-22,20.52
2017-04-23,12.24
2017-04-24,27.36
2017-04-25,28.799999999999997
2017-04-26,25.56
2017-04-27,27.36
2017-04-28,29.88
2017-04-29,14.04
2017-04-30,10.799999999999999
2017-05-01,23.4
2017-05-02,36.0
2017-05-03,26.279999999999998
2017-05-04,23.759999999999998
2017-05-05,22.68
2017-05-06,12.24
2017-05-07,6.4799999999999995
2017-05-08,23.759999999999998
2017-05-09,21.599999999999998
2017-05-10,24.84
2017-05-11,26.64
2017-05-12,18.36
2017-05-13,12.6
2017-05-14,12.6
2017-05-15,22.32
2017-05-16,26.279999999999998
2017-05-17,24.84
2017-05-18,22.32
2017-05-19,20.52
2017-05-20,10.44
2017-05-21,7.56
2017-05-22,21.24
2017-05-23,24.48
2017-05-24,27.0
2017-05-25,27.0
2017-05-26,13.32
2017-05-27,6.12
2017-05-28,12.24
2017-05-29,13.32
2017-05-30,23.04
2017-05-31,25.919999999999998
2017-06-01,26.180000000000003
2017-06-02,27.540000000000003
2017-06-03,11.22
2017-06-04,11.9
2017-06-05,34.0
2017-06-06,29.240000000000002
2017-06-07,24.82
2017-06-08,23.8
2017-06-09,19.380000000000003
2017-06-10,13.940000000000001
2017-06-11,11.9
2017-06-12,19.720000000000002
2017-06-13,23.46
